post_id,user_id,content_type,text_length,hashtag_count,hashtags,likes,shares,comments,post_time,hour_of_day,day_of_week,follower_count,is_verified,engagement_rate,sentiment_score,sentiment_label
POST_005676,user_04045,text,520,3,#gaming|#fashion|#news,4,0,0,2025-07-03 11:59:02,11,Thursday,316,False,0.0127,0.895,positive
POST_005677,user_02590,text,180,1,#gaming,6,0,0,2025-04-28 11:59:02,11,Monday,854,False,0.007,0.801,positive
POST_005678,user_03467,text,700,1,#news,1,0,0,2025-04-16 11:59:02,11,Wednesday,56,False,0.0179,0.584,neutral
POST_005679,user_01381,text,700,2,#music|#fitness,0,0,0,2025-08-26 11:59:02,11,Tuesday,9,False,0.0,0.758,positive
POST_005680,user_02061,text,180,0,,1,0,0,2025-04-08 11:59:02,11,Tuesday,97,False,0.0103,0.722,positive
POST_005681,user_02556,text,180,0,,2,0,0,2025-07-24 11:59:02,11,Thursday,135,False,0.0148,0.483,neutral
POST_005682,user_01268,text,780,0,,0,0,0,2025-04-10 11:59:02,11,Thursday,61,False,0.0,0.605,positive
POST_005683,user_03610,link,930,2,#nature|#life,0,0,0,2025-05-10 11:59:02,11,Saturday,4,False,0.0,0.8,positive
POST_005684,user_04902,video,120,0,,0,0,0,2025-07-09 11:59:02,11,Wednesday,1,False,0.0,0.534,neutral
POST_005685,user_01392,text,80,2,#music|#sports,3,0,0,2025-04-23 11:59:02,11,Wednesday,308,False,0.0097,0.939,positive
POST_005686,user_03741,text,220,2,#nature|#photography,13,2,2,2025-05-16 11:59:02,11,Friday,1080,False,0.0157,0.757,positive
POST_005687,user_02882,image,180,1,#nature,0,0,0,2025-09-02 11:59:02,11,Tuesday,0,False,0.0,0.724,positive
POST_005688,user_03596,image,80,1,#music,4,0,0,2025-04-01 11:59:02,11,Tuesday,189,False,0.0212,0.691,positive
POST_005689,user_04973,text,1220,2,#nature|#travel,0,0,0,2025-08-16 11:59:02,11,Saturday,41,False,0.0,0.746,positive
POST_005690,user_04229,text,50,2,#fitness|#art,0,0,0,2025-05-16 11:59:02,11,Friday,252,False,0.0,0.818,positive
POST_005691,user_04967,video,520,0,,217,89,3,2025-09-21 11:59:02,11,Sunday,4632,False,0.0667,0.804,positive
POST_005692,user_00051,image,1810,1,#gaming,2,0,0,2025-05-17 11:59:02,11,Saturday,117,False,0.0171,0.637,positive
POST_005693,user_02508,link,1330,0,,1,0,0,2025-06-16 11:59:02,11,Monday,136,False,0.0074,0.831,positive
POST_005694,user_01446,text,120,1,#music,0,0,0,2025-06-21 11:59:02,11,Saturday,20,False,0.0,0.536,neutral
POST_005695,user_01330,video,740,2,#music|#fashion,0,0,0,2025-07-16 11:59:02,11,Wednesday,0,False,0.0,0.9,positive
POST_005696,user_02185,video,460,0,,14,4,0,2025-06-26 11:59:02,11,Thursday,285,False,0.0632,0.879,positive
POST_005697,user_00723,video,130,1,#art,11,1,0,2025-09-13 11:59:02,11,Saturday,252,False,0.0476,0.709,positive
POST_005698,user_04295,image,390,0,,1,0,0,2025-09-28 11:59:02,11,Sunday,15,False,0.0667,0.774,positive
POST_005699,user_01131,text,600,2,#tech|#music,0,0,0,2025-04-08 11:59:02,11,Tuesday,5,False,0.0,0.859,positive
POST_005700,user_04383,link,370,0,,1,0,0,2025-09-13 11:59:02,11,Saturday,56,False,0.0179,0.894,positive
POST_005701,user_01355,image,40,2,#fun|#gaming,0,0,0,2025-07-17 11:59:02,11,Thursday,19,False,0.0,0.962,positive
POST_005702,user_01501,image,650,1,#art,5,0,0,2025-09-03 11:59:02,11,Wednesday,143,False,0.035,0.749,positive
POST_005703,user_01674,video,1100,1,#gaming,3,0,0,2025-04-25 11:59:02,11,Friday,34,False,0.0882,0.881,positive
POST_005704,user_03949,text,280,1,#sports,7,2,0,2025-05-08 11:59:02,11,Thursday,483,False,0.0186,0.886,positive
POST_005705,user_04731,text,960,2,#tech|#fun,5,1,0,2025-08-04 11:59:02,11,Monday,557,False,0.0108,0.558,neutral
POST_005706,user_03922,text,440,2,#photography|#work,0,0,0,2025-09-24 11:59:02,11,Wednesday,25,False,0.0,0.85,positive
POST_005707,user_02548,image,950,3,#art|#nature|#fashion,0,0,0,2025-04-17 11:59:02,11,Thursday,0,False,0.0,0.892,positive
POST_005708,user_04721,video,700,1,#travel,371,46,9,2025-09-20 11:59:02,11,Saturday,8260,False,0.0516,0.514,neutral
POST_005709,user_03089,video,70,4,#gaming|#news|#photography|#fitness,3,0,0,2025-04-16 11:59:02,11,Wednesday,65,False,0.0462,0.789,positive
POST_005710,user_04484,text,490,1,#fun,0,0,0,2025-04-02 11:59:02,11,Wednesday,187,False,0.0,0.826,positive
POST_005711,user_01747,text,370,1,#fitness,1,0,0,2025-06-24 11:59:02,11,Tuesday,96,False,0.0104,0.825,positive
POST_005712,user_03320,image,10,2,#photography|#food,3,1,0,2025-06-26 11:59:02,11,Thursday,260,False,0.0154,0.735,positive
POST_005713,user_01589,image,1190,1,#food,489,126,15,2025-07-28 11:59:02,11,Monday,19097,False,0.033,0.779,positive
POST_005714,user_03603,video,120,3,#photography|#fun|#fashion,0,0,0,2025-07-18 11:59:02,11,Friday,27,False,0.0,0.772,positive
POST_005715,user_02043,text,870,0,,0,0,0,2025-07-28 11:59:02,11,Monday,103,True,0.0,0.742,positive
POST_005716,user_03243,text,180,0,,30,10,0,2025-04-19 11:59:02,11,Saturday,2032,False,0.0197,0.979,positive
POST_005717,user_00775,text,560,1,#sports,3,0,0,2025-08-05 11:59:02,11,Tuesday,122,False,0.0246,0.916,positive
POST_005718,user_04563,image,910,0,,1,0,0,2025-07-16 11:59:02,11,Wednesday,111,True,0.009,0.944,positive
POST_005719,user_04191,image,500,0,,4,0,0,2025-07-08 11:59:02,11,Tuesday,277,False,0.0144,0.758,positive
POST_005720,user_04290,link,660,1,#gaming,0,0,0,2025-06-01 11:59:02,11,Sunday,2,False,0.0,0.615,positive
POST_005721,user_01791,text,1400,3,#work|#news|#travel,2,0,0,2025-08-15 11:59:02,11,Friday,59,False,0.0339,0.544,neutral
POST_005722,user_00897,video,210,2,#travel|#tech,0,0,0,2025-09-17 11:59:02,11,Wednesday,19,False,0.0,0.554,neutral
POST_005723,user_02253,image,460,2,#life|#fashion,0,0,0,2025-09-07 11:59:02,11,Sunday,11,False,0.0,0.613,positive
POST_005724,user_00732,image,150,2,#food|#travel,4,1,0,2025-06-09 11:59:02,11,Monday,158,False,0.0316,0.806,positive
POST_005725,user_04879,link,500,1,#gaming,3,0,0,2025-05-26 11:59:02,11,Monday,214,True,0.014,0.89,positive
POST_005726,user_04779,image,1020,0,,28,3,0,2025-06-30 11:59:02,11,Monday,974,False,0.0318,0.824,positive
POST_005727,user_00874,video,300,5,#food|#fun|#life|#tech|#music,0,0,0,2025-04-09 11:59:02,11,Wednesday,32,False,0.0,0.766,positive
POST_005728,user_00834,image,260,1,#gaming,4,0,0,2025-08-18 11:59:02,11,Monday,241,False,0.0166,0.908,positive
POST_005729,user_01658,video,20,0,,10,1,0,2025-08-27 11:59:02,11,Wednesday,177,False,0.0621,0.712,positive
POST_005730,user_01823,video,310,0,,1,0,0,2025-09-09 11:59:02,11,Tuesday,25,False,0.04,0.515,neutral
POST_005731,user_00841,link,40,1,#fun,1,0,0,2025-05-05 11:59:02,11,Monday,306,False,0.0033,0.921,positive
POST_005732,user_02667,text,300,0,,0,0,0,2025-08-12 11:59:02,11,Tuesday,2,False,0.0,0.877,positive
POST_005733,user_00246,video,600,1,#fitness,3,1,0,2025-07-09 11:59:02,11,Wednesday,62,False,0.0645,0.798,positive
POST_005734,user_04246,image,1760,2,#sports|#art,2,0,0,2025-08-02 11:59:02,11,Saturday,185,False,0.0108,0.716,positive
POST_005735,user_00393,image,160,0,,4,0,0,2025-05-09 11:59:02,11,Friday,118,False,0.0339,0.802,positive
POST_005736,user_01344,video,620,1,#fashion,2,0,0,2025-07-09 11:59:02,11,Wednesday,167,False,0.012,0.746,positive
POST_005737,user_02572,video,240,0,,10,2,0,2025-05-29 11:59:02,11,Thursday,418,False,0.0287,0.931,positive
POST_005738,user_02956,text,490,1,#life,1,0,0,2025-08-02 11:59:02,11,Saturday,315,False,0.0032,0.832,positive
POST_005739,user_02252,link,50,1,#sports,6,0,1,2025-07-29 11:59:02,11,Tuesday,393,False,0.0178,0.813,positive
POST_005740,user_04011,text,1090,3,#travel|#nature|#fashion,0,0,0,2025-07-08 11:59:02,11,Tuesday,61,False,0.0,0.826,positive
POST_005741,user_02560,text,270,3,#work|#travel|#gaming,2,0,0,2025-06-14 11:59:02,11,Saturday,179,True,0.0112,0.84,positive
POST_005742,user_04896,video,620,2,#gaming|#food,0,0,0,2025-06-30 11:59:02,11,Monday,28,False,0.0,0.357,negative
POST_005743,user_00508,text,880,2,#music|#photography,1,0,0,2025-05-12 11:59:02,11,Monday,176,False,0.0057,0.806,positive
POST_005744,user_03076,video,250,3,#gaming|#sports|#fun,8,1,1,2025-05-05 11:59:02,11,Monday,316,False,0.0316,0.892,positive
POST_005745,user_01385,video,20,2,#fashion|#food,26,2,0,2025-09-15 11:59:02,11,Monday,572,True,0.049,0.813,positive
POST_005746,user_00245,image,860,4,#gaming|#travel|#news|#fun,518,79,35,2025-08-05 11:59:02,11,Tuesday,19660,False,0.0321,0.837,positive
POST_005747,user_04232,text,280,0,,3,0,0,2025-04-18 11:59:02,11,Friday,126,False,0.0238,0.371,negative
POST_005748,user_04813,image,1120,1,#sports,0,0,0,2025-09-09 11:59:02,11,Tuesday,10,False,0.0,0.834,positive
POST_005749,user_03491,image,570,1,#art,1,0,0,2025-05-14 11:59:02,11,Wednesday,33,False,0.0303,0.701,positive
POST_005750,user_03241,image,170,2,#travel|#art,27,6,1,2025-06-08 11:59:02,11,Sunday,629,False,0.0541,0.784,positive
POST_005751,user_01019,image,510,0,,0,0,0,2025-07-29 11:59:02,11,Tuesday,3,False,0.0,0.548,neutral
POST_005752,user_02811,link,410,0,,2,0,0,2025-07-09 11:59:02,11,Wednesday,286,False,0.007,0.772,positive
POST_005753,user_01470,image,160,1,#work,16,1,0,2025-05-28 11:59:02,11,Wednesday,379,False,0.0449,0.702,positive
POST_005754,user_03947,image,100,1,#travel,23,1,1,2025-07-05 11:59:02,11,Saturday,749,False,0.0334,0.909,positive
POST_005755,user_00953,link,80,1,#life,0,0,0,2025-04-22 11:59:02,11,Tuesday,29,False,0.0,0.696,positive
POST_005756,user_02817,text,20,2,#work|#art,1,0,0,2025-08-11 11:59:02,11,Monday,143,False,0.007,0.815,positive
POST_005757,user_03053,image,680,1,#news,1,0,0,2025-05-20 11:59:02,11,Tuesday,121,False,0.0083,0.83,positive
POST_005758,user_04367,text,390,1,#fun,0,0,0,2025-06-23 11:59:02,11,Monday,110,False,0.0,0.422,neutral
POST_005759,user_04646,video,520,5,#tech|#work|#nature|#food|#life,15,1,0,2025-08-23 11:59:02,11,Saturday,424,False,0.0377,0.733,positive
POST_005760,user_03574,image,550,1,#news,14,0,2,2025-05-28 11:59:02,11,Wednesday,616,False,0.026,0.67,positive
POST_005761,user_00107,image,350,0,,15,0,1,2025-09-04 11:59:02,11,Thursday,729,False,0.0219,0.669,positive
POST_005762,user_04392,video,210,0,,2,0,0,2025-09-24 11:59:02,11,Wednesday,33,False,0.0606,0.677,positive
POST_005763,user_01969,video,120,2,#food|#tech,2,0,0,2025-06-27 11:59:02,11,Friday,21,False,0.0952,0.845,positive
POST_005764,user_01157,text,320,2,#gaming|#music,1,0,0,2025-08-22 11:59:02,11,Friday,67,False,0.0149,0.827,positive
POST_005765,user_01330,link,80,0,,0,0,0,2025-08-23 11:59:02,11,Saturday,0,False,0.0,0.726,positive
POST_005766,user_02219,text,100,2,#fun|#travel,12,3,0,2025-09-20 11:59:02,11,Saturday,1671,False,0.009,0.504,neutral
POST_005767,user_02419,image,440,2,#nature|#photography,19,1,0,2025-04-20 11:59:02,11,Sunday,738,False,0.0271,0.841,positive
POST_005768,user_00612,image,160,1,#art,1,0,0,2025-06-08 11:59:02,11,Sunday,50,False,0.02,0.855,positive
POST_005769,user_04594,image,160,1,#fashion,2,0,0,2025-09-10 11:59:02,11,Wednesday,150,True,0.0133,0.854,positive
POST_005770,user_02007,image,300,0,,8,1,0,2025-09-21 11:59:02,11,Sunday,268,False,0.0336,0.923,positive
POST_005771,user_02108,image,40,2,#news|#nature,1,0,0,2025-07-08 11:59:02,11,Tuesday,38,False,0.0263,0.866,positive
POST_005772,user_04296,image,120,3,#work|#news|#music,19,6,0,2025-07-29 11:59:02,11,Tuesday,651,False,0.0384,0.78,positive
POST_005773,user_03043,text,1710,2,#gaming|#news,0,0,0,2025-06-13 11:59:02,11,Friday,36,False,0.0,0.804,positive
POST_005774,user_01700,image,10,0,,1,0,0,2025-04-07 11:59:02,11,Monday,78,False,0.0128,0.936,positive
POST_005775,user_04767,image,940,3,#fun|#music|#travel,2,0,0,2025-07-16 11:59:02,11,Wednesday,34,False,0.0588,0.649,positive
POST_005776,user_04792,image,170,3,#nature|#art|#tech,4,0,0,2025-08-07 11:59:02,11,Thursday,86,False,0.0465,0.964,positive
POST_005777,user_00409,text,410,0,,0,0,0,2025-09-11 11:59:02,11,Thursday,205,False,0.0,0.84,positive
POST_005778,user_03020,link,380,1,#life,0,0,0,2025-04-10 11:59:02,11,Thursday,144,False,0.0,0.63,positive
POST_005779,user_04421,image,230,0,,0,0,0,2025-06-08 11:59:02,11,Sunday,25,False,0.0,0.966,positive
POST_005780,user_03121,video,60,3,#music|#sports|#life,6,0,0,2025-06-04 11:59:02,11,Wednesday,103,False,0.0583,0.702,positive
POST_005781,user_00831,video,1180,0,,1,0,0,2025-04-21 11:59:02,11,Monday,24,False,0.0417,0.536,neutral
POST_005782,user_00572,text,130,1,#tech,3,0,0,2025-06-15 11:59:02,11,Sunday,170,False,0.0176,0.9,positive
POST_005783,user_04002,video,20,3,#tech|#fun|#gaming,109,19,5,2025-09-11 11:59:02,11,Thursday,2526,False,0.0527,0.915,positive
POST_005784,user_04573,image,270,4,#tech|#life|#sports|#news,0,0,0,2025-06-20 11:59:02,11,Friday,13,False,0.0,0.723,positive
POST_005785,user_04090,text,10,0,,2,0,0,2025-07-14 11:59:02,11,Monday,158,False,0.0127,0.633,positive
POST_005786,user_01858,image,290,3,#fun|#food|#sports,0,0,0,2025-08-28 11:59:02,11,Thursday,52,False,0.0,0.523,neutral
POST_005787,user_04957,image,590,1,#photography,0,0,0,2025-05-04 11:59:02,11,Sunday,12,False,0.0,0.346,negative
POST_005788,user_02685,text,230,4,#fun|#sports|#fitness|#work,0,0,0,2025-08-22 11:59:02,11,Friday,44,False,0.0,0.765,positive
POST_005789,user_03253,text,170,1,#travel,0,0,0,2025-08-09 11:59:02,11,Saturday,11,False,0.0,0.83,positive
POST_005790,user_00235,video,20,1,#food,1,0,0,2025-05-30 11:59:02,11,Friday,19,False,0.0526,0.888,positive
POST_005791,user_03478,image,750,0,,1,0,0,2025-06-27 11:59:02,11,Friday,22,False,0.0455,0.535,neutral
POST_005792,user_02776,image,830,2,#sports|#nature,19,3,1,2025-09-04 11:59:02,11,Thursday,519,False,0.0443,0.869,positive
POST_005793,user_01433,video,480,2,#food|#work,0,0,0,2025-07-19 11:59:02,11,Saturday,19,False,0.0,0.648,positive
POST_005794,user_02520,text,380,1,#art,0,0,0,2025-04-28 11:59:02,11,Monday,1,False,0.0,0.579,neutral
POST_005795,user_01511,text,850,0,,0,0,0,2025-08-29 11:59:02,11,Friday,13,False,0.0,0.65,positive
POST_005796,user_01488,text,1040,2,#food|#news,1,0,0,2025-05-09 11:59:02,11,Friday,14,False,0.0714,0.761,positive
POST_005797,user_04291,text,410,1,#photography,0,0,0,2025-05-07 11:59:02,11,Wednesday,1,False,0.0,0.635,positive
POST_005798,user_04977,image,250,0,,82,25,7,2025-09-08 11:59:02,11,Monday,3218,False,0.0354,0.896,positive
POST_005799,user_00905,text,140,1,#art,4,0,0,2025-06-18 11:59:02,11,Wednesday,174,False,0.023,0.932,positive
POST_005800,user_01594,link,640,2,#tech|#photography,1,0,0,2025-08-25 11:59:02,11,Monday,97,False,0.0103,0.313,negative
POST_005801,user_04932,text,1350,3,#news|#tech|#food,0,0,0,2025-06-18 11:59:02,11,Wednesday,78,False,0.0,0.747,positive
POST_005802,user_01936,text,980,2,#music|#tech,1,0,0,2025-05-17 11:59:02,11,Saturday,235,False,0.0043,0.765,positive
POST_005803,user_02119,image,380,1,#tech,0,0,0,2025-08-24 11:59:02,11,Sunday,67,False,0.0,0.765,positive
POST_005804,user_02888,text,1390,0,,10,1,0,2025-08-23 11:59:02,11,Saturday,1089,False,0.0101,0.932,positive
POST_005805,user_01155,video,1100,0,,0,0,0,2025-05-02 11:59:02,11,Friday,13,False,0.0,0.84,positive
POST_005806,user_01625,video,640,2,#fitness|#sports,411,95,9,2025-09-16 11:59:02,11,Tuesday,10643,False,0.0484,0.896,positive
POST_005807,user_03791,text,60,2,#fun|#tech,17,2,0,2025-08-16 11:59:02,11,Saturday,1227,False,0.0155,0.544,neutral
POST_005808,user_02909,image,740,1,#art,12,2,0,2025-04-06 11:59:02,11,Sunday,430,False,0.0326,0.593,neutral
POST_005809,user_01364,video,1330,1,#life,0,0,0,2025-08-18 11:59:02,11,Monday,10,False,0.0,0.981,positive
POST_005810,user_02554,link,40,3,#fun|#travel|#art,1,0,0,2025-08-07 11:59:02,11,Thursday,41,False,0.0244,0.876,positive
POST_005811,user_02787,link,20,2,#fashion|#sports,0,0,0,2025-04-18 11:59:02,11,Friday,4,False,0.0,0.763,positive
POST_005812,user_03328,image,130,3,#music|#photography|#travel,63,6,2,2025-08-17 11:59:02,11,Sunday,2182,False,0.0325,0.397,negative
POST_005813,user_03366,text,10,4,#gaming|#photography|#fashion|#music,1,0,0,2025-08-13 11:59:02,11,Wednesday,28,False,0.0357,0.825,positive
POST_005814,user_00361,image,960,0,,27,1,0,2025-05-15 11:59:02,11,Thursday,818,False,0.0342,0.795,positive
POST_005815,user_04586,video,2400,1,#photography,0,0,0,2025-06-13 11:59:02,11,Friday,0,False,0.0,0.81,positive
POST_005816,user_03925,image,180,4,#fitness|#news|#work|#photography,8,1,0,2025-05-12 11:59:02,11,Monday,324,False,0.0278,0.59,neutral
POST_005817,user_00496,video,540,0,,5,1,0,2025-08-21 11:59:02,11,Thursday,96,False,0.0625,0.775,positive
POST_005818,user_04694,text,700,1,#work,3,0,0,2025-09-20 11:59:02,11,Saturday,63,False,0.0476,0.759,positive
POST_005819,user_01997,text,1690,1,#tech,0,0,0,2025-06-12 11:59:02,11,Thursday,10,False,0.0,0.569,neutral
POST_005820,user_03165,image,40,1,#gaming,4,1,0,2025-07-07 11:59:02,11,Monday,224,False,0.0223,0.458,neutral
POST_005821,user_04469,video,370,3,#gaming|#tech|#music,31,5,0,2025-04-23 11:59:02,11,Wednesday,944,False,0.0381,0.484,neutral
POST_005822,user_02711,text,1010,0,,8,2,0,2025-04-25 11:59:02,11,Friday,425,False,0.0235,0.757,positive
POST_005823,user_04098,text,330,2,#nature|#gaming,3,0,0,2025-05-21 11:59:02,11,Wednesday,168,False,0.0179,0.735,positive
POST_005824,user_01977,image,90,1,#gaming,6,2,0,2025-07-04 11:59:02,11,Friday,224,False,0.0357,0.732,positive
POST_005825,user_01141,text,420,2,#life|#fitness,1,0,0,2025-07-23 11:59:02,11,Wednesday,48,False,0.0208,0.861,positive
POST_005826,user_04054,video,400,2,#gaming|#travel,1,0,0,2025-07-27 11:59:02,11,Sunday,39,False,0.0256,0.88,positive
POST_005827,user_04142,image,290,3,#food|#life|#news,2,0,0,2025-06-21 11:59:02,11,Saturday,25,False,0.08,0.957,positive
POST_005828,user_03143,video,1000,2,#food|#life,1,0,0,2025-08-14 11:59:02,11,Thursday,10,False,0.1,0.832,positive
POST_005829,user_03577,image,20,2,#fun|#art,2,0,0,2025-06-16 11:59:02,11,Monday,57,False,0.0351,0.816,positive
POST_005830,user_04316,link,50,1,#sports,1,0,0,2025-08-06 11:59:02,11,Wednesday,34,False,0.0294,0.792,positive
POST_005831,user_03316,link,300,3,#travel|#sports|#food,0,0,0,2025-09-10 11:59:02,11,Wednesday,37,False,0.0,0.826,positive
POST_005832,user_02099,text,870,1,#sports,0,0,0,2025-06-14 11:59:02,11,Saturday,20,False,0.0,0.583,neutral
POST_005833,user_00052,text,1260,0,,0,0,0,2025-04-09 11:59:02,11,Wednesday,0,False,0.0,0.806,positive
POST_005834,user_02966,link,2400,3,#photography|#fun|#news,0,0,0,2025-04-03 11:59:02,11,Thursday,73,False,0.0,0.832,positive
POST_005835,user_04469,text,1800,1,#life,8,1,0,2025-05-29 11:59:02,11,Thursday,944,False,0.0095,0.738,positive
POST_005836,user_02772,image,40,0,,1,0,0,2025-09-15 11:59:02,11,Monday,43,False,0.0233,0.76,positive
POST_005837,user_01200,image,520,2,#fun|#work,0,0,0,2025-09-08 11:59:02,11,Monday,0,False,0.0,0.721,positive
POST_005838,user_04459,text,210,2,#photography|#sports,0,0,0,2025-06-23 11:59:02,11,Monday,45,False,0.0,0.651,positive
POST_005839,user_00348,video,90,1,#nature,9,3,0,2025-06-12 11:59:02,11,Thursday,164,False,0.0732,0.828,positive
POST_005840,user_00160,text,30,1,#fun,0,0,0,2025-04-01 11:59:02,11,Tuesday,63,False,0.0,0.955,positive
POST_005841,user_02209,image,10,2,#life|#fashion,0,0,0,2025-04-30 11:59:02,11,Wednesday,0,False,0.0,0.836,positive
POST_005842,user_02190,video,160,1,#life,4,0,0,2025-08-14 11:59:02,11,Thursday,121,False,0.0331,0.967,positive
POST_005843,user_03557,text,320,4,#work|#tech|#music|#life,1,0,0,2025-05-17 11:59:02,11,Saturday,114,False,0.0088,0.448,neutral
POST_005844,user_00186,link,960,4,#news|#fun|#music|#fitness,0,0,0,2025-05-05 11:59:02,11,Monday,298,False,0.0,0.69,positive
POST_005845,user_04565,text,1160,0,,5,0,0,2025-09-09 11:59:02,11,Tuesday,114,False,0.0439,0.78,positive
POST_005846,user_02962,link,120,1,#nature,6,1,0,2025-07-21 11:59:02,11,Monday,665,False,0.0105,0.532,neutral
POST_005847,user_02964,image,20,0,,145,53,0,2025-07-31 11:59:02,11,Thursday,5148,False,0.0385,0.643,positive
POST_005848,user_02345,image,380,0,,0,0,0,2025-04-01 11:59:02,11,Tuesday,1,False,0.0,0.73,positive
POST_005849,user_02396,image,340,1,#travel,0,0,0,2025-06-06 11:59:02,11,Friday,33,False,0.0,0.611,positive
POST_005850,user_01586,image,30,1,#art,0,0,0,2025-08-31 11:59:02,11,Sunday,48,False,0.0,0.83,positive
POST_005851,user_03958,link,140,3,#travel|#sports|#work,0,0,0,2025-05-27 11:59:02,11,Tuesday,106,False,0.0,0.948,positive
POST_005852,user_00286,text,30,1,#work,0,0,0,2025-09-10 11:59:02,11,Wednesday,32,False,0.0,0.864,positive
POST_005853,user_01224,text,40,1,#fun,0,0,0,2025-09-07 11:59:02,11,Sunday,40,False,0.0,0.512,neutral
POST_005854,user_00504,text,450,1,#food,1,0,0,2025-05-18 11:59:02,11,Sunday,47,False,0.0213,0.877,positive
POST_005855,user_01485,video,770,1,#food,1,0,0,2025-04-13 11:59:02,11,Sunday,29,False,0.0345,0.924,positive
POST_005856,user_03029,image,330,0,,38,18,3,2025-05-19 11:59:02,11,Monday,1688,False,0.035,0.598,neutral
POST_005857,user_00354,image,1110,1,#travel,3,0,0,2025-08-24 11:59:02,11,Sunday,213,False,0.0141,0.853,positive
POST_005858,user_00660,text,10,0,,53,3,0,2025-04-30 11:59:02,11,Wednesday,4483,False,0.0125,0.724,positive
POST_005859,user_03013,text,100,1,#fun,7,1,0,2025-09-28 11:59:02,11,Sunday,655,False,0.0122,0.939,positive
POST_005860,user_00049,text,440,1,#fashion,0,0,0,2025-04-21 11:59:02,11,Monday,23,False,0.0,0.817,positive
POST_005861,user_03159,text,1070,2,#photography|#art,2,0,0,2025-06-18 11:59:02,11,Wednesday,173,False,0.0116,0.717,positive
