transaction_id,customer_id,amount,category,payment_method,transaction_date,is_weekend,discount_applied
TXN_00006799,CUST_001330,1456.22,Electronics,Apple Pay,2024-10-26,False,0.0
TXN_00006800,CUST_001330,27.38,Books,PayPal,2024-05-19,True,0.0
TXN_00006801,CUST_001330,79.74,Home,Debit Card,2024-07-07,True,0.0
TXN_00006802,CUST_001330,5.0,Home,Apple Pay,2023-10-30,True,0.0
TXN_00006803,CUST_001331,40.79,Electronics,Cash,2024-06-07,False,15.0
TXN_00006804,CUST_001331,5.99,Sports,Credit Card,2024-12-17,False,0.0
TXN_00006805,CUST_001331,21.11,Books,Cash,2024-12-01,False,0.0
TXN_00006806,CUST_001331,200.34,Electronics,Apple Pay,2024-03-21,False,0.0
TXN_00006807,CUST_001331,23.21,Books,PayPal,2023-08-17,True,15.0
TXN_00006808,CUST_001331,19.46,Clothing,Apple Pay,2023-07-31,True,0.0
TXN_00006809,CUST_001331,882.34,Electronics,Debit Card,2024-01-20,False,0.0
TXN_00006810,CUST_001331,54.96,Food,Debit Card,2024-09-10,True,0.0
TXN_00006811,CUST_001331,20.56,Beauty,Credit Card,2023-05-21,False,10.0
TXN_00006812,CUST_001331,5.0,Home,Debit Card,2024-03-06,True,0.0
TXN_00006813,CUST_001331,26.6,Sports,Cash,2023-01-24,False,0.0
TXN_00006814,CUST_001332,256.78,Electronics,Apple Pay,2024-06-28,False,10.0
TXN_00006815,CUST_001332,22.21,Food,PayPal,2024-02-25,True,0.0
TXN_00006816,CUST_001332,7.42,Sports,Debit Card,2023-12-26,False,0.0
TXN_00006817,CUST_001332,33.99,Clothing,Credit Card,2024-03-12,False,0.0
TXN_00006818,CUST_001332,13.44,Clothing,Cash,2024-10-26,False,0.0
TXN_00006819,CUST_001333,63.87,Clothing,Credit Card,2023-02-23,True,0.0
TXN_00006820,CUST_001333,23.52,Beauty,Apple Pay,2024-02-08,False,0.0
TXN_00006821,CUST_001333,41.53,Beauty,Apple Pay,2024-11-18,True,0.0
TXN_00006822,CUST_001333,7.93,Home,PayPal,2024-08-10,True,0.0
TXN_00006823,CUST_001333,48.88,Home,Apple Pay,2024-10-25,False,0.0
TXN_00006824,CUST_001333,13.96,Clothing,Credit Card,2023-06-24,False,0.0
TXN_00006825,CUST_001333,10.9,Sports,Apple Pay,2023-12-06,True,0.0
TXN_00006826,CUST_001333,190.67,Electronics,PayPal,2024-04-25,True,0.0
TXN_00006827,CUST_001334,5.17,Electronics,Credit Card,2023-07-05,True,20.0
TXN_00006828,CUST_001334,24.13,Electronics,PayPal,2023-08-04,False,0.0
TXN_00006829,CUST_001334,272.11,Electronics,Cash,2023-10-19,False,0.0
TXN_00006830,CUST_001334,42.31,Books,Cash,2023-06-16,True,
TXN_00006831,CUST_001334,336.32,Electronics,Debit Card,2024-05-09,True,0.0
TXN_00006832,CUST_001334,48.22,Electronics,Debit Card,2023-04-19,True,0.0
TXN_00006833,CUST_001334,39.5,Beauty,Apple Pay,2023-03-26,True,0.0
TXN_00006834,CUST_001334,32.23,Clothing,PayPal,2024-04-03,True,0.0
TXN_00006835,CUST_001334,6.66,Home,Cash,2023-07-21,True,0.0
TXN_00006836,CUST_001335,41.41,Clothing,Apple Pay,2024-06-20,False,0.0
TXN_00006837,CUST_001335,56.49,Electronics,Cash,2023-01-01,True,0.0
TXN_00006838,CUST_001335,15.12,Home,Cash,2024-03-28,True,0.0
TXN_00006839,CUST_001335,34.23,Home,Apple Pay,2023-04-06,False,15.0
TXN_00006840,CUST_001335,117.5,Electronics,Cash,2024-11-25,True,15.0
TXN_00006841,CUST_001336,26.7,Books,Debit Card,2024-05-20,False,0.0
TXN_00006842,CUST_001336,16.54,Sports,Credit Card,2023-01-03,False,0.0
TXN_00006843,CUST_001336,5.0,Clothing,Cash,2023-07-28,False,0.0
TXN_00006844,CUST_001337,21.16,Books,Apple Pay,2024-07-12,False,15.0
TXN_00006845,CUST_001337,60.93,Clothing,Cash,2023-01-23,False,0.0
TXN_00006846,CUST_001337,11.24,Clothing,Cash,2024-08-10,False,0.0
TXN_00006847,CUST_001338,207.28,Electronics,PayPal,2024-01-31,True,0.0
TXN_00006848,CUST_001338,15.91,Clothing,Apple Pay,2024-05-03,True,5.0
TXN_00006849,CUST_001339,48.47,Home,Apple Pay,2023-09-22,True,0.0
TXN_00006850,CUST_001339,33.82,Books,Apple Pay,2023-10-04,False,20.0
TXN_00006851,CUST_001339,18.93,Books,Apple Pay,2024-06-11,False,0.0
TXN_00006852,CUST_001340,35.46,Beauty,Debit Card,2024-07-24,True,20.0
TXN_00006853,CUST_001340,16.1,Clothing,Apple Pay,2024-06-30,False,0.0
TXN_00006854,CUST_001340,115.6,Electronics,Credit Card,2023-06-17,False,0.0
TXN_00006855,CUST_001340,114.9,Electronics,Debit Card,2024-07-02,True,0.0
TXN_00006856,CUST_001340,19.46,Beauty,Debit Card,2024-02-20,True,0.0
TXN_00006857,CUST_001341,28.89,Clothing,Credit Card,2024-12-28,False,0.0
TXN_00006858,CUST_001341,107.79,Electronics,PayPal,2023-12-15,True,0.0
TXN_00006859,CUST_001341,13.0,Electronics,Cash,2024-07-31,True,0.0
TXN_00006860,CUST_001341,28.37,Books,Cash,2024-06-13,True,0.0
TXN_00006861,CUST_001341,7.85,Clothing,Credit Card,2023-05-03,False,0.0
TXN_00006862,CUST_001341,21.13,Food,PayPal,2024-06-24,True,0.0
TXN_00006863,CUST_001342,56.8,Electronics,Apple Pay,2023-10-31,True,0.0
TXN_00006864,CUST_001342,6.19,Home,Cash,2024-06-20,True,0.0
TXN_00006865,CUST_001342,5.29,Sports,Cash,2024-05-25,False,0.0
TXN_00006866,CUST_001342,30.73,Clothing,Apple Pay,2023-07-01,False,15.0
TXN_00006867,CUST_001342,10.68,Clothing,Debit Card,2024-03-20,False,0.0
TXN_00006868,CUST_001342,19.7,Electronics,PayPal,2024-03-01,True,0.0
TXN_00006869,CUST_001342,18.95,Beauty,Cash,2024-11-28,False,10.0
TXN_00006870,CUST_001343,12.71,Home,Debit Card,2024-10-12,True,0.0
TXN_00006871,CUST_001343,54.7,Beauty,Cash,2024-01-19,True,0.0
TXN_00006872,CUST_001343,22.72,Books,Apple Pay,2024-04-05,True,0.0
TXN_00006873,CUST_001343,12.32,Home,Apple Pay,2024-11-09,True,15.0
TXN_00006874,CUST_001343,100.64,Electronics,PayPal,2024-06-09,True,0.0
TXN_00006875,CUST_001344,42.26,Clothing,PayPal,2023-05-01,True,0.0
TXN_00006876,CUST_001344,15.25,Sports,Debit Card,2024-11-28,False,0.0
TXN_00006877,CUST_001345,29.77,Home,Cash,2024-05-17,True,
TXN_00006878,CUST_001345,628.18,Electronics,PayPal,2024-05-16,True,0.0
TXN_00006879,CUST_001345,5.0,Books,Credit Card,2023-08-18,True,0.0
TXN_00006880,CUST_001345,28.85,Books,Debit Card,2024-08-26,False,0.0
TXN_00006881,CUST_001345,34.09,Electronics,PayPal,2023-12-14,True,0.0
TXN_00006882,CUST_001345,31.28,Electronics,Cash,2024-02-27,False,0.0
TXN_00006883,CUST_001346,15.61,Clothing,Cash,2023-06-30,True,0.0
TXN_00006884,CUST_001346,37.92,Books,Cash,2023-09-13,True,15.0
TXN_00006885,CUST_001346,30.55,Food,Debit Card,2024-12-10,False,0.0
TXN_00006886,CUST_001346,28.37,Clothing,Debit Card,2023-07-25,True,0.0
TXN_00006887,CUST_001346,39.8,Books,PayPal,2024-11-13,False,0.0
TXN_00006888,CUST_001346,70.03,Electronics,Apple Pay,2023-09-08,False,0.0
TXN_00006889,CUST_001347,16.77,Home,Cash,2024-06-15,False,0.0
TXN_00006890,CUST_001347,34.1,Books,Debit Card,2024-09-25,False,0.0
TXN_00006891,CUST_001347,10.96,Electronics,PayPal,2024-10-26,False,0.0
TXN_00006892,CUST_001347,7.82,Home,Credit Card,2023-12-17,False,0.0
TXN_00006893,CUST_001348,49.44,Electronics,PayPal,2023-06-01,False,0.0
TXN_00006894,CUST_001348,7.42,Home,PayPal,2024-10-25,True,0.0
TXN_00006895,CUST_001348,10.75,Books,Credit Card,2023-05-27,True,0.0
TXN_00006896,CUST_001348,22.99,Electronics,PayPal,2024-09-25,True,0.0
TXN_00006897,CUST_001349,5.0,Beauty,Debit Card,2023-04-21,True,0.0
TXN_00006898,CUST_001349,12.3,Home,Cash,2023-01-04,False,10.0
TXN_00006899,CUST_001349,194.76,Electronics,PayPal,2024-08-12,False,0.0
TXN_00006900,CUST_001349,5.0,Electronics,Apple Pay,2023-01-03,True,0.0
TXN_00006901,CUST_001349,102.36,Electronics,Apple Pay,2024-06-05,False,20.0
TXN_00006902,CUST_001350,5.68,Electronics,Apple Pay,2023-09-26,False,0.0
TXN_00006903,CUST_001350,11.4,Sports,Apple Pay,2023-10-01,True,5.0
TXN_00006904,CUST_001350,147.12,Electronics,Credit Card,2023-04-29,True,5.0
TXN_00006905,CUST_001350,30.81,Home,Debit Card,2024-11-22,True,20.0
TXN_00006906,CUST_001351,184.49,Electronics,Apple Pay,2024-02-06,True,
TXN_00006907,CUST_001351,17.96,Food,Cash,2024-10-08,True,20.0
TXN_00006908,CUST_001351,249.51,Electronics,PayPal,2023-05-17,False,0.0
TXN_00006909,CUST_001351,9.88,Home,Debit Card,2024-08-23,True,0.0
TXN_00006910,CUST_001351,21.8,Clothing,Debit Card,2023-09-09,True,0.0
TXN_00006911,CUST_001352,24.31,Beauty,Apple Pay,2024-07-29,False,0.0
TXN_00006912,CUST_001352,28.44,Books,Credit Card,2023-06-13,True,0.0
TXN_00006913,CUST_001352,37.5,Clothing,Cash,2024-11-25,False,
TXN_00006914,CUST_001353,21.93,Food,Apple Pay,2024-06-12,True,0.0
TXN_00006915,CUST_001353,55.19,Clothing,Credit Card,2024-10-21,False,15.0
TXN_00006916,CUST_001353,24.9,Books,Debit Card,2023-07-26,False,0.0
TXN_00006917,CUST_001353,16.14,Beauty,Apple Pay,2023-11-24,True,0.0
TXN_00006918,CUST_001354,19.5,Electronics,Credit Card,2024-02-18,False,0.0
TXN_00006919,CUST_001354,29.63,Sports,Credit Card,2023-04-07,True,0.0
TXN_00006920,CUST_001354,34.04,Clothing,Debit Card,2024-08-31,False,0.0
TXN_00006921,CUST_001354,411.63,Electronics,PayPal,2023-05-18,False,0.0
TXN_00006922,CUST_001354,8.82,Home,Apple Pay,2024-02-27,False,5.0
TXN_00006923,CUST_001355,27.97,Electronics,PayPal,2024-04-09,True,5.0
TXN_00006924,CUST_001355,62.91,Home,Cash,2023-01-26,False,0.0
TXN_00006925,CUST_001355,13.46,Books,Debit Card,2024-05-04,True,0.0
TXN_00006926,CUST_001355,66.03,Clothing,Debit Card,2024-10-23,False,0.0
TXN_00006927,CUST_001356,209.47,Electronics,Credit Card,2023-04-28,True,15.0
TXN_00006928,CUST_001356,295.05,Electronics,Debit Card,2024-05-29,True,
TXN_00006929,CUST_001356,29.42,Home,Cash,2024-06-09,True,0.0
TXN_00006930,CUST_001356,32.23,Books,PayPal,2024-04-10,False,0.0
TXN_00006931,CUST_001356,28.44,Clothing,PayPal,2023-01-17,False,10.0
TXN_00006932,CUST_001357,282.72,Electronics,Cash,2023-08-29,True,0.0
TXN_00006933,CUST_001357,90.31,Electronics,Credit Card,2023-03-24,False,0.0
TXN_00006934,CUST_001357,37.75,Electronics,Credit Card,2023-06-10,False,0.0
TXN_00006935,CUST_001357,27.63,Books,Debit Card,2024-06-18,False,0.0
TXN_00006936,CUST_001357,30.65,Beauty,Apple Pay,2023-08-23,True,0.0
TXN_00006937,CUST_001357,8.46,Electronics,Apple Pay,2023-02-03,True,0.0
TXN_00006938,CUST_001358,28.15,Home,Debit Card,2024-08-05,False,0.0
TXN_00006939,CUST_001358,5.0,Sports,Credit Card,2024-11-28,True,0.0
TXN_00006940,CUST_001358,49.31,Clothing,Apple Pay,2023-06-06,True,0.0
TXN_00006941,CUST_001359,15.62,Electronics,Apple Pay,2023-04-23,True,0.0
TXN_00006942,CUST_001359,31.26,Beauty,PayPal,2023-08-19,True,0.0
TXN_00006943,CUST_001359,14.28,Sports,Apple Pay,2024-02-18,True,15.0
TXN_00006944,CUST_001360,452.3,Electronics,PayPal,2024-06-17,False,0.0
TXN_00006945,CUST_001360,15.51,Books,Apple Pay,2023-11-01,False,5.0
TXN_00006946,CUST_001360,54.08,Home,PayPal,2024-08-27,False,0.0
TXN_00006947,CUST_001360,388.63,Electronics,Debit Card,2024-06-21,True,0.0
TXN_00006948,CUST_001360,8.99,Home,Debit Card,2024-03-18,False,0.0
TXN_00006949,CUST_001361,14.58,Sports,Debit Card,2023-08-04,False,0.0
TXN_00006950,CUST_001361,5.0,Sports,Apple Pay,2024-10-20,False,0.0
TXN_00006951,CUST_001362,45.79,Electronics,Cash,2023-11-24,False,
TXN_00006952,CUST_001362,5.92,Sports,Apple Pay,2024-01-23,True,0.0
TXN_00006953,CUST_001362,7.62,Home,PayPal,2023-01-27,False,0.0
TXN_00006954,CUST_001363,16.18,Home,Cash,2024-02-06,True,20.0
TXN_00006955,CUST_001363,61.96,Electronics,Credit Card,2024-11-09,True,0.0
TXN_00006956,CUST_001363,28.89,Clothing,Credit Card,2024-12-12,False,0.0
TXN_00006957,CUST_001363,36.41,Home,Apple Pay,2023-02-24,True,0.0
TXN_00006958,CUST_001363,34.94,Food,Cash,2023-01-26,True,0.0
TXN_00006959,CUST_001363,5041.65,Electronics,Cash,2023-03-30,False,0.0
TXN_00006960,CUST_001363,6.84,Sports,Cash,2023-12-20,True,0.0
TXN_00006961,CUST_001364,16.09,Food,Apple Pay,2023-02-26,True,0.0
TXN_00006962,CUST_001364,46.81,Beauty,Apple Pay,2024-11-22,True,
TXN_00006963,CUST_001365,132.14,Electronics,PayPal,2023-09-25,False,10.0
TXN_00006964,CUST_001365,54.49,Food,Apple Pay,2023-10-06,False,20.0
TXN_00006965,CUST_001365,17.33,Electronics,Cash,2023-08-24,False,10.0
TXN_00006966,CUST_001366,25.65,Electronics,Credit Card,2024-06-09,True,0.0
TXN_00006967,CUST_001366,12.92,Clothing,Cash,2023-05-05,False,0.0
TXN_00006968,CUST_001366,55.97,Electronics,Credit Card,2024-07-29,False,0.0
TXN_00006969,CUST_001366,15.43,Beauty,PayPal,2023-01-24,False,0.0
TXN_00006970,CUST_001366,65.23,Clothing,Cash,2024-07-28,True,0.0
TXN_00006971,CUST_001367,14.27,Home,Debit Card,2024-10-30,True,15.0
TXN_00006972,CUST_001367,5.4,Beauty,Credit Card,2024-10-03,True,0.0
TXN_00006973,CUST_001367,17.91,Books,Cash,2023-07-26,True,0.0
TXN_00006974,CUST_001367,172.28,Electronics,PayPal,2023-08-18,True,0.0
TXN_00006975,CUST_001367,161.93,Electronics,PayPal,2024-01-17,True,0.0
TXN_00006976,CUST_001367,5.0,Beauty,Credit Card,2024-07-02,True,0.0
TXN_00006977,CUST_001367,28.56,Clothing,Debit Card,2023-11-12,False,0.0
TXN_00006978,CUST_001368,20.23,Home,Credit Card,2023-12-13,True,20.0
TXN_00006979,CUST_001369,9.3,Home,Apple Pay,2023-09-15,False,0.0
TXN_00006980,CUST_001369,52.62,Home,PayPal,2024-08-06,False,0.0
TXN_00006981,CUST_001369,128.05,Electronics,Apple Pay,2023-05-20,True,0.0
TXN_00006982,CUST_001369,38.34,Clothing,Credit Card,2023-04-17,False,10.0
TXN_00006983,CUST_001370,50.26,Home,Credit Card,2024-05-25,True,0.0
TXN_00006984,CUST_001370,394.36,Electronics,Debit Card,2024-05-26,True,5.0
TXN_00006985,CUST_001370,98.31,Home,PayPal,2024-11-29,False,0.0
TXN_00006986,CUST_001371,11.21,Beauty,Credit Card,2023-09-28,True,20.0
TXN_00006987,CUST_001371,49.06,Electronics,Credit Card,2024-04-08,False,0.0
TXN_00006988,CUST_001371,169.27,Electronics,Cash,2024-02-08,True,0.0
TXN_00006989,CUST_001371,22.54,Books,Cash,2023-10-17,False,0.0
TXN_00006990,CUST_001371,18.21,Food,Credit Card,2024-04-21,True,0.0
TXN_00006991,CUST_001371,5.0,Home,Debit Card,2024-06-03,True,20.0
TXN_00006992,CUST_001371,41.93,Electronics,Cash,2023-09-16,False,0.0
TXN_00006993,CUST_001371,18.8,Books,Debit Card,2024-05-08,False,0.0
TXN_00006994,CUST_001371,223.12,Clothing,PayPal,2024-10-23,True,0.0
TXN_00006995,CUST_001372,17.64,Beauty,Debit Card,2024-05-06,True,0.0
TXN_00006996,CUST_001372,49.82,Electronics,Cash,2023-03-07,False,0.0
TXN_00006997,CUST_001373,52.65,Home,PayPal,2024-08-26,False,0.0
TXN_00006998,CUST_001373,20.02,Sports,Apple Pay,2023-08-19,False,20.0
TXN_00006999,CUST_001373,135.27,Beauty,Cash,2023-06-01,True,15.0
TXN_00007000,CUST_001373,5.0,Beauty,Debit Card,2023-08-18,False,0.0
TXN_00007001,CUST_001373,5.31,Beauty,Debit Card,2024-02-20,True,5.0
TXN_00007002,CUST_001373,42.63,Sports,Cash,2024-01-15,True,0.0
TXN_00007003,CUST_001374,23.19,Books,Debit Card,2023-10-26,True,0.0
TXN_00007004,CUST_001374,8.98,Home,PayPal,2024-10-04,True,0.0
TXN_00007005,CUST_001375,9.0,Clothing,PayPal,2024-04-09,True,20.0
TXN_00007006,CUST_001375,60.48,Home,Debit Card,2023-03-31,True,0.0
TXN_00007007,CUST_001375,26.8,Books,Debit Card,2024-07-20,True,0.0
TXN_00007008,CUST_001375,197.78,Electronics,Cash,2023-09-29,False,0.0
TXN_00007009,CUST_001375,6.91,Home,Apple Pay,2023-08-09,True,0.0
TXN_00007010,CUST_001375,15.69,Clothing,Apple Pay,2023-03-10,False,0.0
TXN_00007011,CUST_001375,1311.85,Electronics,Apple Pay,2023-04-23,True,20.0
TXN_00007012,CUST_001375,32.92,Sports,PayPal,2023-09-28,False,0.0
TXN_00007013,CUST_001375,46.73,Clothing,PayPal,2023-01-30,False,0.0
TXN_00007014,CUST_001376,117.28,Clothing,Debit Card,2023-09-16,False,0.0
TXN_00007015,CUST_001376,25.18,Beauty,Cash,2024-10-07,False,0.0
TXN_00007016,CUST_001376,98.88,Beauty,Apple Pay,2023-03-24,False,0.0
TXN_00007017,CUST_001376,5.09,Books,Credit Card,2024-04-10,False,0.0
TXN_00007018,CUST_001377,346.72,Electronics,Debit Card,2024-09-29,True,20.0
TXN_00007019,CUST_001377,17.18,Clothing,Cash,2024-12-09,True,0.0
TXN_00007020,CUST_001377,22.94,Books,Debit Card,2024-08-04,False,5.0
TXN_00007021,CUST_001377,16.29,Books,Credit Card,2023-07-14,True,0.0
TXN_00007022,CUST_001377,1107.6,Electronics,PayPal,2023-10-09,True,0.0
TXN_00007023,CUST_001378,423.76,Electronics,Debit Card,2024-03-28,True,0.0
TXN_00007024,CUST_001378,37.18,Beauty,Apple Pay,2023-05-06,True,0.0
TXN_00007025,CUST_001378,121.92,Home,Cash,2023-04-28,True,0.0
TXN_00007026,CUST_001378,32.95,Books,PayPal,2023-09-23,False,0.0
TXN_00007027,CUST_001378,99.99,Electronics,Credit Card,2023-01-04,False,0.0
TXN_00007028,CUST_001378,35.26,Books,Debit Card,2023-09-05,False,0.0
TXN_00007029,CUST_001379,22.96,Food,Debit Card,2023-12-03,False,0.0
TXN_00007030,CUST_001379,16.83,Books,Debit Card,2024-05-20,True,0.0
TXN_00007031,CUST_001379,37.04,Clothing,PayPal,2024-04-11,False,20.0
TXN_00007032,CUST_001379,169.45,Electronics,Cash,2023-07-11,False,0.0
TXN_00007033,CUST_001379,15.3,Clothing,Credit Card,2024-12-29,False,0.0
TXN_00007034,CUST_001379,57.72,Beauty,Cash,2023-07-02,False,0.0
TXN_00007035,CUST_001380,80.73,Electronics,Cash,2024-10-08,False,0.0
TXN_00007036,CUST_001380,29.89,Clothing,Cash,2023-11-24,True,0.0
TXN_00007037,CUST_001381,27.36,Home,Apple Pay,2024-04-10,True,0.0
TXN_00007038,CUST_001381,206.49,Clothing,PayPal,2023-01-26,True,0.0
TXN_00007039,CUST_001381,6.11,Sports,Cash,2023-02-26,True,0.0
TXN_00007040,CUST_001382,10.1,Sports,Debit Card,2023-09-01,True,0.0
TXN_00007041,CUST_001382,72.6,Home,Cash,2023-04-05,True,0.0
TXN_00007042,CUST_001382,5.0,Home,Cash,2023-01-23,True,20.0
TXN_00007043,CUST_001382,34.03,Electronics,Debit Card,2024-06-24,False,0.0
TXN_00007044,CUST_001382,15.26,Food,Apple Pay,2024-02-19,False,0.0
TXN_00007045,CUST_001382,82.0,Electronics,Cash,2023-09-23,True,0.0
TXN_00007046,CUST_001383,5.6,Beauty,Apple Pay,2024-02-19,False,5.0
TXN_00007047,CUST_001383,15.77,Sports,Apple Pay,2023-01-05,True,0.0
TXN_00007048,CUST_001383,42.39,Clothing,Apple Pay,2024-08-19,False,0.0
TXN_00007049,CUST_001383,42.68,Clothing,PayPal,2024-12-10,False,5.0
TXN_00007050,CUST_001383,47.08,Electronics,Cash,2024-07-18,False,0.0
TXN_00007051,CUST_001383,120.16,Electronics,Debit Card,2023-05-25,True,0.0
TXN_00007052,CUST_001384,23.66,Home,Debit Card,2024-05-18,False,0.0
TXN_00007053,CUST_001384,16.16,Sports,Credit Card,2023-08-26,True,0.0
TXN_00007054,CUST_001384,120.49,Electronics,Debit Card,2023-06-05,False,0.0
TXN_00007055,CUST_001384,56.04,Electronics,PayPal,2023-03-05,True,0.0
TXN_00007056,CUST_001384,10.85,Home,Cash,2023-05-04,False,0.0
TXN_00007057,CUST_001384,24.15,Books,PayPal,2023-12-04,True,0.0
TXN_00007058,CUST_001384,41.23,Books,Apple Pay,2024-10-02,False,15.0
TXN_00007059,CUST_001384,213.76,Electronics,Apple Pay,2023-01-28,False,0.0
TXN_00007060,CUST_001384,61.42,Clothing,Debit Card,2023-06-19,False,0.0
TXN_00007061,CUST_001385,7.91,Electronics,PayPal,2024-03-10,False,10.0
TXN_00007062,CUST_001385,62.86,Clothing,Credit Card,2024-01-24,False,15.0
TXN_00007063,CUST_001385,37.44,Books,Credit Card,2023-07-20,True,10.0
TXN_00007064,CUST_001385,96.39,Clothing,Debit Card,2024-04-24,True,0.0
TXN_00007065,CUST_001385,15.75,Sports,Credit Card,2023-06-27,True,0.0
TXN_00007066,CUST_001386,174.67,Electronics,Apple Pay,2024-05-23,True,0.0
TXN_00007067,CUST_001386,33.89,Sports,Apple Pay,2023-02-13,True,0.0
TXN_00007068,CUST_001386,66.65,Electronics,Credit Card,2024-11-22,True,0.0
TXN_00007069,CUST_001387,63.69,Electronics,Apple Pay,2023-12-10,False,5.0
TXN_00007070,CUST_001387,10.41,Home,Apple Pay,2024-03-17,False,0.0
TXN_00007071,CUST_001387,22.42,Home,Debit Card,2023-01-01,False,0.0
TXN_00007072,CUST_001387,75.16,Clothing,Credit Card,2023-03-24,False,20.0
TXN_00007073,CUST_001388,102.2,Electronics,Debit Card,2023-04-29,False,10.0
TXN_00007074,CUST_001388,649.23,Books,Apple Pay,2024-06-19,True,0.0
TXN_00007075,CUST_001388,19.02,Books,PayPal,2023-11-08,False,0.0
TXN_00007076,CUST_001388,30.87,Home,Debit Card,2024-03-13,True,0.0
TXN_00007077,CUST_001388,25.47,Books,PayPal,2024-02-23,False,0.0
TXN_00007078,CUST_001388,52.3,Beauty,Credit Card,2023-03-19,True,10.0
TXN_00007079,CUST_001388,7.81,Clothing,Credit Card,2024-10-29,False,5.0
TXN_00007080,CUST_001388,76.11,Clothing,Cash,2024-08-29,True,0.0
TXN_00007081,CUST_001389,72.08,Electronics,Debit Card,2023-09-02,False,0.0
TXN_00007082,CUST_001389,26.47,Clothing,Apple Pay,2023-05-23,False,0.0
TXN_00007083,CUST_001389,23.51,Sports,Cash,2024-11-03,True,0.0
TXN_00007084,CUST_001389,32.98,Clothing,PayPal,2024-06-19,False,15.0
TXN_00007085,CUST_001389,20.28,Food,Cash,2024-01-08,True,5.0
TXN_00007086,CUST_001390,42.92,Books,PayPal,2023-05-31,True,0.0
TXN_00007087,CUST_001390,59.51,Food,Credit Card,2024-09-07,True,15.0
TXN_00007088,CUST_001390,320.66,Clothing,Cash,2023-03-22,True,0.0
TXN_00007089,CUST_001390,55.06,Electronics,Debit Card,2023-05-03,True,0.0
TXN_00007090,CUST_001390,105.74,Electronics,Debit Card,2023-08-05,True,0.0
TXN_00007091,CUST_001390,11.22,Clothing,Apple Pay,2023-01-19,False,0.0
TXN_00007092,CUST_001390,19.41,Electronics,Debit Card,2023-11-18,True,0.0
TXN_00007093,CUST_001391,6.14,Beauty,Apple Pay,2024-05-10,True,0.0
TXN_00007094,CUST_001391,5.29,Beauty,PayPal,2024-05-07,False,10.0
TXN_00007095,CUST_001391,44.21,Home,Credit Card,2023-03-10,True,0.0
TXN_00007096,CUST_001391,341.43,Electronics,Credit Card,2024-06-26,False,0.0
TXN_00007097,CUST_001391,16.82,Food,Cash,2023-02-08,False,0.0
TXN_00007098,CUST_001392,27.75,Books,PayPal,2024-03-14,False,10.0
TXN_00007099,CUST_001392,961.93,Electronics,PayPal,2024-11-12,True,0.0
TXN_00007100,CUST_001392,11.49,Beauty,PayPal,2023-09-05,True,0.0
TXN_00007101,CUST_001392,67.3,Electronics,Credit Card,2023-12-31,False,
TXN_00007102,CUST_001392,47.78,Sports,Debit Card,2023-10-20,False,0.0
TXN_00007103,CUST_001393,5.39,Sports,Credit Card,2024-08-29,False,0.0
TXN_00007104,CUST_001393,7.15,Home,Cash,2023-08-30,True,0.0
TXN_00007105,CUST_001393,25.91,Books,Apple Pay,2023-01-12,True,
TXN_00007106,CUST_001393,26.44,Books,Debit Card,2023-07-11,False,0.0
TXN_00007107,CUST_001393,60.32,Beauty,PayPal,2024-06-14,False,0.0
TXN_00007108,CUST_001393,26.89,Sports,PayPal,2024-10-15,True,0.0
TXN_00007109,CUST_001393,23.0,Beauty,Debit Card,2023-11-26,True,10.0
TXN_00007110,CUST_001393,18.01,Books,Cash,2024-12-29,True,0.0
TXN_00007111,CUST_001394,17.53,Clothing,Debit Card,2023-05-09,False,0.0
TXN_00007112,CUST_001394,134.21,Electronics,Credit Card,2024-06-11,False,10.0
TXN_00007113,CUST_001394,12.02,Books,Apple Pay,2024-04-22,False,10.0
TXN_00007114,CUST_001394,5.48,Beauty,PayPal,2023-08-21,False,
TXN_00007115,CUST_001394,790.47,Electronics,Credit Card,2024-11-20,True,10.0
TXN_00007116,CUST_001395,109.31,Clothing,Cash,2023-03-13,True,0.0
TXN_00007117,CUST_001395,154.79,Electronics,Apple Pay,2023-03-03,True,0.0
TXN_00007118,CUST_001395,6.58,Beauty,Credit Card,2024-04-08,True,15.0
TXN_00007119,CUST_001395,9.74,Home,Cash,2024-03-10,True,0.0
TXN_00007120,CUST_001395,27.11,Home,Apple Pay,2024-07-18,False,
